Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,,revenue,,,
712165308,Blue,195,1,106,12-03-2023,Week-11,Q1,2023,7738,947,4255,61,0.122,Online ,Grocery,723.35,0,,5173.35,84.80901639,,
712166583,Blue,470,0,102,12-03-2023,Week-11,Q1,2023,4096,1468,3490,66,0.358,Swipe ,Bills,767.8,0,,4727.8,71.63333333,,
712168833,Blue,475,1,92,12-03-2023,Week-11,Q1,2023,2133,1469,1426,37,0.689,Swipe ,Bills,185.38,0,,2086.38,56.38864865,,
712169883,Blue,125,0,144,12-03-2023,Week-11,Q1,2023,13840,1079,4190,74,0.078,Swipe ,Travel,1131.3,0,,5446.3,73.59864865,,
712171158,Blue,470,0,72,12-03-2023,Week-11,Q1,2023,3124,0,4986,79,0,Swipe ,Bills,1146.78,0,,6602.78,83.57949367,,
712173108,Blue,385,1,71,12-03-2023,Week-11,Q1,2023,2447,1991,4228,82,0.814,Chip ,Food,591.92,0,,5204.92,63.47463415,,
712176708,Blue,325,0,109,12-03-2023,Week-11,Q1,2023,3747,2268,4609,87,0.605,Swipe ,Grocery,1060.07,0,,5994.07,68.89735632,,
712177908,Blue,425,0,94,12-03-2023,Week-11,Q1,2023,2446,1763,4310,75,0.721,Online ,Bills,948.2,0,,5683.2,75.776,,
712178883,Blue,455,1,48,12-03-2023,Week-11,Q1,2023,6371,1946,3592,79,0.305,Chip ,Entertainment,359.2,0,,4406.2,55.77468354,,
712180308,Blue,150,1,67,12-03-2023,Week-11,Q1,2023,27929,1898,14755,123,0.068,Swipe ,Bills,1475.5,0,,16380.5,133.1747967,,
712181658,Blue,485,0,105,12-03-2023,Week-11,Q1,2023,2407,1552,4983,86,0.645,Swipe ,Bills,1245.75,0,,6713.75,78.06686047,,
712184133,Blue,250,1,61,12-03-2023,Week-11,Q1,2023,2178,1408,5089,80,0.646,Swipe ,Food,763.35,0,,6102.35,76.279375,,
712187808,Blue,415,0,69,12-03-2023,Week-11,Q1,2023,3682,0,1826,35,0,Swipe ,Entertainment,456.5,0,,2697.5,77.07142857,,
712189233,Blue,270,0,50,12-03-2023,Week-11,Q1,2023,5153,2517,3095,63,0.488,Swipe ,Entertainment,278.55,0,,3643.55,57.83412698,,
712190358,Blue,295,1,76,12-03-2023,Week-11,Q1,2023,1843,1802,5199,73,0.978,Swipe ,Grocery,1247.76,0,,6741.76,92.35287671,,
712191783,Gold,430,1,101,12-03-2023,Week-11,Q1,2023,34516,1634,7788,94,0.047,Swipe ,Bills,1635.48,0,,9853.48,104.8242553,,
712195383,Blue,445,1,68,12-03-2023,Week-11,Q1,2023,9178,1585,14932,110,0.173,Swipe ,Food,2837.08,0,,18214.08,165.5825455,,
712196508,Blue,125,1,45,12-03-2023,Week-11,Q1,2023,29543,1164,1015,27,0.039,Swipe ,Entertainment,81.2,0,,1221.2,45.22962963,,
712198983,Blue,335,1,46,12-03-2023,Week-11,Q1,2023,3258,0,3169,67,0,Swipe ,Fuel,633.8,0,,4137.8,61.75820896,,
712200033,Blue,450,0,90,12-03-2023,Week-11,Q1,2023,3024,0,4983,78,0,Swipe ,Bills,1395.24,0,,6828.24,87.54153846,,
712202433,Blue,445,1,100,12-03-2023,Week-11,Q1,2023,2283,1020,3687,68,0.447,Swipe ,Grocery,737.4,0,,4869.4,71.60882353,,
712203333,Blue,295,0,76,12-03-2023,Week-11,Q1,2023,7088,1750,4691,76,0.247,Swipe ,Food,750.56,0,,5736.56,75.48105263,,
712204308,Blue,420,1,63,12-03-2023,Week-11,Q1,2023,10023,504,2878,65,0.05,Swipe ,Fuel,777.06,0,,4075.06,62.69323077,,
712206033,Blue,285,1,108,12-03-2023,Week-11,Q1,2023,3705,1355,16089,119,0.366,Swipe ,Food,4665.81,0,,21039.81,176.8051261,,
712206858,Blue,340,1,64,12-03-2023,Week-11,Q1,2023,32964,2231,3094,45,0.068,Swipe ,Grocery,464.1,0,,3898.1,86.62444444,,
712207683,Blue,300,1,85,12-03-2023,Week-11,Q1,2023,5155,684,1555,37,0.133,Swipe ,Bills,342.1,0,,2197.1,59.38108108,,
712208658,Blue,415,1,69,12-03-2023,Week-11,Q1,2023,13165,1255,8126,95,0.095,Swipe ,Grocery,2194.02,0,,10735.02,113.0002105,,
712210458,Gold,150,1,103,12-03-2023,Week-11,Q1,2023,5639,1558,16628,109,0.276,Chip ,Travel,4323.28,0,,21101.28,193.5897248,,
712214283,Blue,245,0,88,12-03-2023,Week-11,Q1,2023,18295,0,4827,70,0,Swipe ,Bills,1303.29,0,,6375.29,91.07557143,,
712215258,Silver,100,1,91,12-03-2023,Week-11,Q1,2023,18386,0,1298,22,0,Swipe ,Bills,90.86,0,,1488.86,67.67545455,,
712216533,Blue,245,1,104,12-03-2023,Week-11,Q1,2023,8206,763,1715,43,0.093,Swipe ,Fuel,222.95,0,,2182.95,50.76627907,,
712219083,Blue,175,0,69,12-03-2023,Week-11,Q1,2023,7142,1917,7892,83,0.268,Swipe ,Food,947.04,0,,9014.04,108.6028916,,
712220283,Blue,420,1,78,12-03-2023,Week-11,Q1,2023,12222,0,4215,63,0,Swipe ,Food,590.1,0,,5225.1,82.93809524,,
712221408,Blue,370,1,110,12-03-2023,Week-11,Q1,2023,2654,1489,4767,82,0.561,Swipe ,Bills,1287.09,0,,6424.09,78.34256098,,
712222758,Blue,245,1,105,12-03-2023,Week-11,Q1,2023,2300,0,2500,47,0,Swipe ,Food,325,0,,3070,65.31914894,,
712225008,Blue,175,0,89,12-03-2023,Week-11,Q1,2023,6054,1103,3998,80,0.182,Online ,Grocery,959.52,0,,5132.52,64.1565,,
712228458,Blue,340,1,87,12-03-2023,Week-11,Q1,2023,25645,1083,4302,63,0.042,Swipe ,Entertainment,731.34,0,,5373.34,85.29111111,,
712229283,Blue,375,0,111,12-03-2023,Week-11,Q1,2023,1438.3,0,2306,46,0,Chip ,Entertainment,161.42,0,,2842.42,61.79173913,,
712230408,Blue,300,0,88,12-03-2023,Week-11,Q1,2023,6953,1445,3700,80,0.208,Chip ,Fuel,666,0,,4666,58.325,,
712231308,Silver,295,1,114,12-03-2023,Week-11,Q1,2023,14002,1413,13849,128,0.101,Chip ,Grocery,4016.21,0,,18160.21,141.8766406,,
712233183,Blue,395,1,83,12-03-2023,Week-11,Q1,2023,4265,1622,3244,62,0.38,Swipe ,Fuel,681.24,0,,4320.24,69.68129032,,
712234308,Blue,335,1,87,12-03-2023,Week-11,Q1,2023,4928,1805,4767,90,0.366,Chip ,Bills,762.72,0,,5864.72,65.16355556,,
712235433,Blue,435,1,135,12-03-2023,Week-11,Q1,2023,2886,0,2326,50,0,Swipe ,Fuel,232.6,0,,2993.6,59.872,,
712236483,Gold,250,1,117,12-03-2023,Week-11,Q1,2023,15704,1991,4487,71,0.127,Swipe ,Fuel,314.09,0,,5051.09,71.14211268,,
712237458,Blue,495,0,103,12-03-2023,Week-11,Q1,2023,11629,802,3752,78,0.069,Chip ,Food,675.36,0,,4922.36,63.10717949,,
712238958,Blue,460,0,100,12-03-2023,Week-11,Q1,2023,7231,1047,15571,115,0.145,Swipe ,Fuel,934.26,0,,16965.26,147.524,,
712240083,Blue,245,0,103,12-03-2023,Week-11,Q1,2023,3730,2517,858,22,0.675,Swipe ,Entertainment,197.34,0,,1300.34,59.10636364,,
712241433,Blue,345,0,46,12-03-2023,Week-11,Q1,2023,1438.3,1003,4247,84,0.697,Chip ,Bills,254.82,0,,4846.82,57.7002381,,
712242633,Blue,200,0,147,12-03-2023,Week-11,Q1,2023,2677,2517,3911,76,0.94,Chip ,Grocery,547.54,0,,4658.54,61.29657895,,
712244733,Blue,125,1,130,12-03-2023,Week-11,Q1,2023,3132,2230,4412,73,0.712,Chip ,Food,838.28,0,,5375.28,73.6339726,,
712246983,Blue,325,0,90,12-03-2023,Week-11,Q1,2023,16748,2413,15338,121,0.144,Chip ,Travel,2607.46,0,,18270.46,150.9955372,,
712253058,Blue,250,1,95,12-03-2023,Week-11,Q1,2023,2097,1255,4189,83,0.598,Swipe ,Entertainment,754.02,0,,5193.02,62.56650602,,
712255458,Blue,380,1,128,12-03-2023,Week-11,Q1,2023,8418,2051,2879,63,0.244,Swipe ,Grocery,489.43,0,,3748.43,59.49888889,,
712256358,Blue,140,1,99,12-03-2023,Week-11,Q1,2023,22729,1581,13672,110,0.07,Swipe ,Bills,1777.36,0,,15589.36,141.7214545,,
712257258,Blue,150,1,76,12-03-2023,Week-11,Q1,2023,1457,0,1441,39,0,Chip ,Travel,216.15,0,,1807.15,46.33717949,,
712258308,Blue,485,0,117,12-03-2023,Week-11,Q1,2023,2755,1483,4394,75,0.538,Swipe ,Travel,1098.5,0,,5977.5,79.7,,
712260633,Blue,360,1,165,12-03-2023,Week-11,Q1,2023,26923,2461,13643,94,0.091,Chip ,Travel,1637.16,0,,15640.16,166.3846809,,
712263258,Blue,470,0,120,12-03-2023,Week-11,Q1,2023,2468,0,3371,62,0,Swipe ,Entertainment,202.26,0,,4043.26,65.21387097,,
712265508,Blue,340,0,138,12-03-2023,Week-11,Q1,2023,4015,0,8363,65,0,Swipe ,Food,1170.82,0,,9873.82,151.9049231,,
712266633,Blue,195,1,94,12-03-2023,Week-11,Q1,2023,14800,1020,8796,94,0.069,Swipe ,Entertainment,1055.52,0,,10046.52,106.8778723,,
712267983,Blue,300,0,76,12-03-2023,Week-11,Q1,2023,3023,2517,2477,42,0.833,Chip ,Bills,445.86,0,,3222.86,76.7347619,,
712268808,Silver,375,0,67,12-03-2023,Week-11,Q1,2023,34516,2443,8765,105,0.071,Swipe ,Bills,1577.7,0,,10717.7,102.0733333,,
712270158,Blue,405,0,42,12-03-2023,Week-11,Q1,2023,2052,1250,1208,31,0.609,Swipe ,Bills,157.04,0,,1770.04,57.09806452,,
712271958,Blue,275,0,81,12-03-2023,Week-11,Q1,2023,9782,1793,3672,75,0.183,Chip ,Travel,257.04,0,,4204.04,56.05386667,,
712275108,Blue,375,0,82,12-03-2023,Week-11,Q1,2023,5146,1618,1955,44,0.314,Swipe ,Bills,175.95,0,,2505.95,56.95340909,,
712278108,Blue,100,1,108,12-03-2023,Week-11,Q1,2023,1963,1112,4821,67,0.566,Swipe ,Grocery,530.31,0,,5451.31,81.36283582,,
712279683,Blue,300,0,103,12-03-2023,Week-11,Q1,2023,9114,0,2740,52,0,Swipe ,Bills,301.4,0,,3341.4,64.25769231,,
712281183,Blue,175,1,83,12-03-2023,Week-11,Q1,2023,24336,856,1425,33,0.035,Swipe ,Entertainment,256.5,0,,1856.5,56.25757576,,
712283808,Silver,150,0,114,12-03-2023,Week-11,Q1,2023,10062,1149,1964,44,0.114,Swipe ,Entertainment,432.08,0,,2546.08,57.86545455,,
712285908,Blue,395,1,100,12-03-2023,Week-11,Q1,2023,2481,1925,5228,73,0.776,Swipe ,Fuel,313.68,0,,5936.68,81.32438356,,
712287333,Blue,300,0,75,12-03-2023,Week-11,Q1,2023,34516,2055,4048,74,0.06,Swipe ,Bills,931.04,0,,5279.04,71.33837838,,
712288158,Blue,365,0,94,12-03-2023,Week-11,Q1,2023,4631,1991,2864,37,0.43,Swipe ,Travel,658.72,0,,3887.72,105.0735135,,
712290258,Blue,445,1,87,12-03-2023,Week-11,Q1,2023,2636,1840,4056,67,0.698,Chip ,Fuel,730.08,0,,5231.08,78.0758209,,
712291308,Blue,150,1,87,12-03-2023,Week-11,Q1,2023,2259,1721,1852,38,0.762,Swipe ,Bills,296.32,0,,2298.32,60.48210526,,
712292133,Blue,495,1,91,12-03-2023,Week-11,Q1,2023,2330,2294,2107,40,0.985,Chip ,Entertainment,189.63,0,,2791.63,69.79075,,
712294083,Blue,250,0,96,12-03-2023,Week-11,Q1,2023,3778,0,2367,45,0,Swipe ,Fuel,189.36,0,,2806.36,62.36355556,,
712294983,Blue,445,0,108,12-03-2023,Week-11,Q1,2023,1947,1160,4496,71,0.596,Chip ,Travel,629.44,0,,5570.44,78.45690141,,
712296408,Gold,395,0,109,12-03-2023,Week-11,Q1,2023,12958,2273,15681,96,0.175,Chip ,Travel,2352.15,0,,18428.15,191.9598958,,
712297683,Blue,300,0,115,12-03-2023,Week-11,Q1,2023,1781,0,2196,35,0,Swipe ,Grocery,549,0,,3045,87,,
712298883,Blue,370,1,81,12-03-2023,Week-11,Q1,2023,1438.3,663,2987,73,0.461,Swipe ,Bills,746.75,0,,4103.75,56.21575342,,
712299858,Blue,490,0,100,12-03-2023,Week-11,Q1,2023,2077,1571,1365,38,0.756,Swipe ,Bills,150.15,0,,2005.15,52.76710526,,
712300683,Blue,435,1,80,12-03-2023,Week-11,Q1,2023,1438.3,0,4897,96,0,Swipe ,Bills,293.82,0,,5625.82,58.60229167,,
712302783,Blue,365,1,106,12-03-2023,Week-11,Q1,2023,2468,872,4426,76,0.353,Swipe ,Fuel,1283.54,0,,6074.54,79.92815789,,
712303908,Blue,250,0,81,12-03-2023,Week-11,Q1,2023,2633,1924,3407,66,0.731,Chip ,Grocery,851.75,0,,4508.75,68.31439394,,
712305333,Blue,420,1,114,12-03-2023,Week-11,Q1,2023,4386,2505,4064,65,0.571,Swipe ,Bills,772.16,0,,5256.16,80.864,,
712307283,Blue,150,1,120,12-03-2023,Week-11,Q1,2023,9090,2517,2239,43,0.277,Swipe ,Bills,358.24,0,,2747.24,63.88930233,,
712309758,Blue,300,1,94,12-03-2023,Week-11,Q1,2023,13921,1201,4351,75,0.086,Chip ,Entertainment,348.08,0,,4999.08,66.6544,,
712311258,Blue,300,0,94,12-03-2023,Week-11,Q1,2023,1906,1259,4634,54,0.661,Swipe ,Entertainment,741.44,0,,5675.44,105.1007407,,
712312908,Blue,325,0,79,12-03-2023,Week-11,Q1,2023,2424,0,3890,66,0,Swipe ,Fuel,778,0,,4993,75.65151515,,
712315683,Blue,345,0,65,12-03-2023,Week-11,Q1,2023,1981,1518,973,25,0.766,Swipe ,Bills,136.22,0,,1454.22,58.1688,,
712319058,Blue,95,1,106,12-03-2023,Week-11,Q1,2023,4671,1933,2468,58,0.414,Swipe ,Bills,666.36,0,,3229.36,55.67862069,,
712319958,Blue,405,0,72,12-03-2023,Week-11,Q1,2023,12154,2517,3853,71,0.207,Swipe ,Bills,385.3,0,,4643.3,65.39859155,,
712322058,Blue,175,0,103,12-03-2023,Week-11,Q1,2023,2046,1694,3432,49,0.828,Swipe ,Bills,274.56,0,,3881.56,79.2155102,,
712323183,Blue,300,1,113,12-03-2023,Week-11,Q1,2023,3224,0,3738,63,0,Swipe ,Fuel,598.08,0,,4636.08,73.58857143,,
712325433,Blue,300,0,100,19-03-2023,Week-12,Q1,2023,1493,792,4131,80,0.53,Chip ,Travel,537.03,0,,4968.03,62.100375,,
712326708,Blue,455,0,110,19-03-2023,Week-12,Q1,2023,2552,2220,4437,61,0.87,Swipe ,Fuel,843.03,0,,5735.03,94.01688525,,
712327608,Blue,125,0,76,19-03-2023,Week-12,Q1,2023,2708,0,2321,45,0,Swipe ,Grocery,371.36,0,,2817.36,62.608,,
712329933,Blue,410,1,47,19-03-2023,Week-12,Q1,2023,3654,0,1998,44,0,Online ,Bills,239.76,0,,2647.76,60.17636364,,
712332183,Blue,125,1,112,19-03-2023,Week-12,Q1,2023,29535,895,3934,74,0.03,Chip ,Entertainment,314.72,0,,4373.72,59.10432432,,
712335858,Blue,300,0,66,19-03-2023,Week-12,Q1,2023,2620,2081,4867,67,0.794,Swipe ,Entertainment,438.03,0,,5605.03,83.65716418,,
712337208,Blue,200,1,83,19-03-2023,Week-12,Q1,2023,23731,1890,13647,93,0.08,Chip ,Travel,3548.22,0,,17395.22,187.0453763,,
712338033,Blue,365,1,116,19-03-2023,Week-12,Q1,2023,15982,1691,1687,40,0.106,Swipe ,Grocery,354.27,1,,2406.27,60.15675,,
712340733,Blue,405,0,153,19-03-2023,Week-12,Q1,2023,19373,1142,1792,48,0.059,Swipe ,Bills,430.08,1,,2627.08,54.73083333,,
712341933,Gold,200,1,55,19-03-2023,Week-12,Q1,2023,34516,1662,13578,105,0.048,Swipe ,Fuel,3937.62,1,,17715.62,168.7201905,,
712342833,Blue,125,1,94,19-03-2023,Week-12,Q1,2023,5905,2248,4042,80,0.381,Chip ,Bills,929.66,1,,5096.66,63.70825,,
712347258,Blue,300,0,86,19-03-2023,Week-12,Q1,2023,2209,0,4419,68,0,Chip ,Food,927.99,1,,5646.99,83.04397059,,
712349808,Blue,175,0,54,19-03-2023,Week-12,Q1,2023,12310,670,4176,76,0.054,Chip ,Food,292.32,0,,4643.32,61.09631579,,
712350858,Blue,270,0,81,19-03-2023,Week-12,Q1,2023,9366,1104,1303,39,0.118,Swipe ,Bills,156.36,0,,1729.36,44.3425641,,
712351908,Blue,280,0,93,19-03-2023,Week-12,Q1,2023,26438,1655,8029,81,0.063,Swipe ,Bills,1525.51,0,,9834.51,121.4137037,,
712361583,Silver,295,1,111,19-03-2023,Week-12,Q1,2023,34516,760,3756,67,0.022,Chip ,Fuel,563.4,0,,4614.4,68.87164179,,
712363158,Blue,150,0,125,19-03-2023,Week-12,Q1,2023,20101,1299,14732,115,0.065,Chip ,Entertainment,1473.2,0,,16355.2,142.2191304,,
712364283,Blue,280,0,71,19-03-2023,Week-12,Q1,2023,2222,1398,3960,79,0.629,Swipe ,Bills,1069.2,0,,5309.2,67.20506329,,
712365483,Blue,125,0,60,19-03-2023,Week-12,Q1,2023,9619,1731,3690,76,0.18,Chip ,Fuel,627.3,0,,4442.3,58.45131579,,
712367658,Blue,225,0,117,19-03-2023,Week-12,Q1,2023,22104,1783,13830,112,0.081,Swipe ,Food,1936.2,0,,15991.2,142.7785714,,
712369308,Blue,300,1,91,19-03-2023,Week-12,Q1,2023,3646,1047,1969,38,0.287,Chip ,Grocery,571.01,0,,2840.01,74.73710526,,
712370208,Blue,420,1,100,19-03-2023,Week-12,Q1,2023,17131,1213,1371,37,0.071,Swipe ,Bills,109.68,0,,1900.68,51.36972973,,
712372158,Blue,375,1,49,19-03-2023,Week-12,Q1,2023,34516,2086,1859,47,0.06,Swipe ,Bills,390.39,0,,2624.39,55.83808511,,
712373208,Blue,350,0,82,19-03-2023,Week-12,Q1,2023,3312,0,647,19,0,Swipe ,Bills,129.4,0,,1126.4,59.28421053,,
712374708,Blue,245,0,88,19-03-2023,Week-12,Q1,2023,23103,897,14049,120,0.039,Chip ,Travel,1966.86,0,,16260.86,135.5071667,,
712375758,Blue,245,1,53,19-03-2023,Week-12,Q1,2023,16393,1423,1461,42,0.087,Swipe ,Bills,336.03,0,,2042.03,48.6197619,,
712378983,Blue,395,1,117,19-03-2023,Week-12,Q1,2023,7570,965,2599,61,0.127,Swipe ,Food,467.82,0,,3461.82,56.75114754,,
712381683,Blue,470,1,69,19-03-2023,Week-12,Q1,2023,7469,837,8281,80,0.112,Swipe ,Fuel,1904.63,0,,10655.63,133.195375,,
712389108,Blue,150,0,76,19-03-2023,Week-12,Q1,2023,2570,2107,4058,83,0.82,Swipe ,Food,1055.08,0,,5263.08,63.41060241,,
712390683,Blue,345,1,110,19-03-2023,Week-12,Q1,2023,13409,1255,15573,99,0.094,Chip ,Grocery,3893.25,0,,19811.25,200.1136364,,
712392108,Blue,440,1,166,19-03-2023,Week-12,Q1,2023,10305,691,1451,25,0.067,Swipe ,Bills,116.08,0,,2007.08,80.2832,,
712394283,Blue,395,1,94,19-03-2023,Week-12,Q1,2023,1791,1314,5109,79,0.734,Online ,Bills,1277.25,0,,6781.25,85.83860759,,
712395408,Blue,95,1,79,19-03-2023,Week-12,Q1,2023,1495,691,2552,42,0.462,Swipe ,Fuel,204.16,0,,2851.16,67.8847619,,
712396908,Blue,175,1,100,19-03-2023,Week-12,Q1,2023,2436,680,1570,29,0.279,Swipe ,Bills,298.3,0,,2043.3,70.45862069,,
712399308,Blue,365,0,115,19-03-2023,Week-12,Q1,2023,2989,2387,2143,67,0.799,Swipe ,Food,471.46,0,,2979.46,44.46955224,,
712401033,Blue,425,1,166,19-03-2023,Week-12,Q1,2023,1438.3,928,2186,59,0.645,Swipe ,Bills,284.18,0,,2895.18,49.07084746,,
712403358,Blue,365,0,97,19-03-2023,Week-12,Q1,2023,1438.3,696,4307,76,0.484,Chip ,Bills,1249.03,0,,5921.03,77.90828947,,
712404483,Blue,245,0,98,19-03-2023,Week-12,Q1,2023,3989,2514,5189,82,0.63,Chip ,Bills,622.68,0,,6056.68,73.86195122,,
712405908,Blue,300,1,78,19-03-2023,Week-12,Q1,2023,24670,1623,7772,76,0.066,Swipe ,Food,1088.08,0,,9160.08,120.5273684,,
712407033,Silver,415,1,110,19-03-2023,Week-12,Q1,2023,34516,2403,4174,59,0.07,Swipe ,Grocery,500.88,0,,5089.88,86.26915254,,
712407783,Blue,390,1,99,19-03-2023,Week-12,Q1,2023,1809,1181,4452,83,0.653,Swipe ,Food,489.72,0,,5331.72,64.23759036,,
712410858,Blue,485,1,112,19-03-2023,Week-12,Q1,2023,2315,1336,4143,65,0.577,Swipe ,Food,1077.18,0,,5705.18,87.772,,
712411908,Blue,435,0,147,19-03-2023,Week-12,Q1,2023,21158,0,4071,67,0,Swipe ,Grocery,1058.46,0,,5564.46,83.05164179,,
712412958,Silver,125,0,98,19-03-2023,Week-12,Q1,2023,18266,822,14615,124,0.045,Swipe ,Bills,3361.45,0,,18101.45,145.9794355,,
712414908,Blue,345,1,79,19-03-2023,Week-12,Q1,2023,3241,0,4992,80,0,Chip ,Grocery,998.4,0,,6335.4,79.1925,,
712419708,Blue,270,0,115,19-03-2023,Week-12,Q1,2023,4930,2259,2194,53,0.458,Swipe ,Bills,482.68,0,,2946.68,55.59773585,,
712420833,Blue,480,1,50,19-03-2023,Week-12,Q1,2023,16031,2245,1527,57,0.14,Swipe ,Entertainment,381.75,0,,2388.75,41.90789474,,
712423233,Blue,355,1,112,19-03-2023,Week-12,Q1,2023,22919,1368,3752,71,0.06,Online ,Grocery,300.16,0,,4407.16,62.07267606,,
712425258,Blue,300,1,117,19-03-2023,Week-12,Q1,2023,1859,1379,4260,72,0.742,Chip ,Fuel,639,0,,5199,72.20833333,,
712428333,Blue,425,0,44,19-03-2023,Week-12,Q1,2023,2930,1901,4041,75,0.649,Chip ,Entertainment,1091.07,0,,5557.07,74.09426667,,
712429458,Blue,380,1,55,19-03-2023,Week-12,Q1,2023,4772,1770,4054,72,0.371,Online ,Entertainment,729.72,0,,5163.72,71.71833333,,
712431183,Blue,440,0,78,19-03-2023,Week-12,Q1,2023,2164,0,5282,80,0,Swipe ,Food,1109.22,0,,6831.22,85.39025,,
712433508,Blue,285,0,43,19-03-2023,Week-12,Q1,2023,1438.3,0,724,16,0,Swipe ,Bills,108.6,0,,1117.6,69.85,,
712434708,Blue,250,1,51,19-03-2023,Week-12,Q1,2023,3302,2517,2682,47,0.762,Chip ,Entertainment,268.2,0,,3200.2,68.0893617,,
712437108,Blue,430,0,84,19-03-2023,Week-12,Q1,2023,14044,0,4889,89,0,Swipe ,Grocery,831.13,0,,6150.13,69.10258427,,
712438308,Platinum,440,0,78,19-03-2023,Week-12,Q1,2023,7469,0,16730,122,0,Chip ,Bills,4517.1,0,,21687.1,177.7631148,,
712440483,Blue,250,1,94,19-03-2023,Week-12,Q1,2023,5413,1836,1164,43,0.339,Swipe ,Entertainment,232.8,0,,1646.8,38.29767442,,
712441308,Blue,490,1,80,19-03-2023,Week-12,Q1,2023,29295,0,9865,65,0,Chip ,Entertainment,2663.55,0,,13018.55,200.2853846,,
712442508,Blue,195,0,111,19-03-2023,Week-12,Q1,2023,1438.3,783,3464,70,0.544,Swipe ,Entertainment,796.72,0,,4455.72,63.65314286,,
712443558,Blue,140,0,147,19-03-2023,Week-12,Q1,2023,22125,0,1994,57,0,Swipe ,Grocery,199.4,0,,2333.4,40.93684211,,
712444533,Blue,430,1,80,19-03-2023,Week-12,Q1,2023,14418,0,3880,68,0,Chip ,Bills,1047.6,0,,5357.6,78.78823529,,
712445583,Blue,300,0,92,19-03-2023,Week-12,Q1,2023,2299,0,2323,47,0,Swipe ,Bills,162.61,0,,2785.61,59.26829787,,
712446783,Blue,200,0,116,19-03-2023,Week-12,Q1,2023,4038,1530,2400,41,0.379,Chip ,Food,504,0,,3104,75.70731707,,
712447758,Blue,200,1,74,19-03-2023,Week-12,Q1,2023,11901,2517,7998,82,0.211,Online ,Food,639.84,0,,8837.84,107.7785366,,
712448658,Blue,100,1,141,19-03-2023,Week-12,Q1,2023,1795,0,2281,55,0,Swipe ,Food,593.06,0,,2974.06,54.07381818,,
712450008,Blue,370,0,100,19-03-2023,Week-12,Q1,2023,4045,0,2438,41,0,Chip ,Bills,536.36,0,,3344.36,81.5697561,,
712452033,Blue,395,1,74,19-03-2023,Week-12,Q1,2023,2479,828,2225,44,0.334,Swipe ,Fuel,356,0,,2976,67.63636364,,
712453308,Silver,200,0,66,19-03-2023,Week-12,Q1,2023,15034,1356,7737,84,0.09,Swipe ,Entertainment,2088.99,0,,10025.99,119.3570238,,
712454058,Blue,450,1,103,19-03-2023,Week-12,Q1,2023,9364,618,1099,27,0.066,Swipe ,Bills,164.85,0,,1713.85,63.47592593,,
712454958,Blue,300,1,84,19-03-2023,Week-12,Q1,2023,2742,1416,1539,38,0.516,Swipe ,Bills,277.02,0,,2116.02,55.68473684,,
712457208,Blue,150,0,114,19-03-2023,Week-12,Q1,2023,22718,0,8100,77,0,Chip ,Travel,648,0,,8898,115.5584416,,
712459233,Blue,300,0,88,19-03-2023,Week-12,Q1,2023,1944,1346,1960,57,0.692,Swipe ,Bills,450.8,0,,2710.8,47.55789474,,
712460433,Blue,475,1,112,19-03-2023,Week-12,Q1,2023,9121,1426,4112,80,0.156,Swipe ,Bills,575.68,0,,5162.68,64.5335,,
712463883,Silver,125,1,96,19-03-2023,Week-12,Q1,2023,34516,1406,3342,63,0.041,Chip ,Fuel,868.92,0,,4335.92,68.82412698,,
712464933,Blue,445,0,142,19-03-2023,Week-12,Q1,2023,19141,1933,15203,114,0.101,Swipe ,Fuel,4256.84,0,,19904.84,174.6038596,,
712470033,Blue,350,0,102,19-03-2023,Week-12,Q1,2023,4539,2053,2960,67,0.452,Swipe ,Entertainment,799.2,0,,4109.2,61.33134328,,
712475733,Blue,250,1,116,19-03-2023,Week-12,Q1,2023,2435,1888,1847,39,0.775,Swipe ,Bills,480.22,0,,2577.22,66.0825641,,
712479633,Blue,245,0,110,19-03-2023,Week-12,Q1,2023,1695,0,2428,43,0,Chip ,Grocery,267.08,0,,2940.08,68.37395349,,
712481733,Blue,250,1,76,19-03-2023,Week-12,Q1,2023,1438.3,739,4078,77,0.514,Online ,Entertainment,978.72,0,,5306.72,68.91844156,,
712484733,Blue,175,1,114,19-03-2023,Week-12,Q1,2023,8823,2517,4674,85,0.285,Chip ,Food,841.32,0,,5690.32,66.94494118,,
712487883,Blue,350,1,71,19-03-2023,Week-12,Q1,2023,7464,0,9071,74,0,Online ,Food,725.68,0,,10146.68,137.1172973,,
712489158,Blue,245,1,110,19-03-2023,Week-12,Q1,2023,3667,948,2781,59,0.259,Swipe ,Bills,723.06,0,,3749.06,63.54338983,,
712490283,Blue,285,1,120,19-03-2023,Week-12,Q1,2023,3156,2517,2091,48,0.798,Swipe ,Bills,439.11,0,,2815.11,58.648125,,
712491108,Blue,460,1,85,19-03-2023,Week-12,Q1,2023,13046,1177,2601,52,0.09,Swipe ,Entertainment,364.14,0,,3425.14,65.86807692,,
712493058,Blue,245,1,124,19-03-2023,Week-12,Q1,2023,4972,0,4524,72,0,Swipe ,Bills,904.8,0,,5673.8,78.80277778,,
